"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.843039154E1,5.796637535E-1,2.199517488E-1,1.651762009E0,1.764286420E0
2.843545746E1,5.028479099E-1,-2.951550484E-2,2.003211021E0,2.065570522E0
2.844046234E1,3.703039885E-1,-3.309119940E-1,2.351477623E0,2.403346584E0
2.844552826E1,4.820168018E-1,-6.128873825E-1,2.703752518E0,2.813938311E0
2.845056366E1,5.937132239E-1,-9.031461477E-1,3.115221977E0,3.297389319E0
2.845562958E1,6.405872703E-1,-1.187596321E0,3.454326630E0,3.708518510E0
2.846066498E1,7.401612401E-1,-1.513399005E0,3.814627647E0,4.170083848E0
2.846573090E1,1.033329248E0,-1.804441214E0,3.691569328E0,4.236916513E0
2.847076630E1,7.785158157E-1,-1.893719673E0,4.391399384E0,4.845270851E0
2.847580170E1,7.542537451E-1,-2.206540823E0,4.868419647E0,5.398076600E0
2.848086761E1,9.226939082E-1,-2.412264585E0,4.862393379E0,5.505747347E0
2.848590301E1,9.130595922E-1,-2.442761898E0,4.969399452E0,5.612102496E0
2.849096893E1,8.942676187E-1,-2.470743656E0,5.005234718E0,5.653022499E0
2.849600433E1,8.163421154E-1,-2.456750870E0,4.874436378E0,5.519254415E0
2.850107025E1,7.660378814E-1,-2.387501717E0,4.653778076E0,5.286267952E0
2.850610565E1,7.467761040E-1,-2.256546974E0,4.264670372E0,4.882324465E0
2.851111053E1,6.139499545E-1,-2.096887827E0,3.738436699E0,4.330101853E0
2.851617645E1,4.363324642E-1,-1.918010473E0,3.080175400E0,3.654672446E0
2.852124237E1,2.300865650E-1,-1.807392955E0,2.407230377E0,3.019001028E0
2.852624725E1,7.163476944E-2,-1.579377413E0,1.614374161E0,2.259594761E0
2.853131317E1,-2.878266573E-2,-1.442347407E0,6.683807373E-1,1.589945689E0
2.853637909E1,-1.896717548E-1,-1.253183126E0,-2.921037674E-1,1.300679797E0
2.854138397E1,-3.841311932E-1,-1.033518076E0,-1.145318985E0,1.589802492E0
2.854644989E1,-5.064833760E-1,-8.888201714E-1,-1.884174347E0,2.143977536E0
2.855151581E1,-6.259485483E-1,-7.956688404E-1,-2.662083626E0,2.848085273E0
2.855655121E1,-6.704431772E-1,-6.708524227E-1,-3.369292259E0,3.500238185E0
2.856158661E1,-7.122067213E-1,-5.392864943E-1,-3.910449982E0,4.011195258E0
2.856662201E1,-7.103568316E-1,-4.261411428E-1,-4.376894951E0,4.454594540E0
2.857165741E1,-7.178546190E-1,-3.327455521E-1,-4.764185905E0,4.829441189E0
2.857672333E1,-7.280806899E-1,-2.031346560E-1,-5.036730766E0,5.093134790E0
2.858178925E1,-7.060225606E-1,-9.335553646E-2,-5.128054619E0,5.177270254E0
2.858682464E1,-6.955323815E-1,7.000803947E-3,-5.079221725E0,5.126627316E0
2.859189056E1,-6.253763437E-1,1.024568081E-1,-4.923911095E0,4.964523485E0
2.859692596E1,-6.222832203E-1,1.884510517E-1,-4.760407448E0,4.804605007E0
2.860199188E1,-6.430605054E-1,2.408254147E-1,-4.548077583E0,4.599623180E0
2.860702728E1,-6.151495576E-1,2.093284130E-1,-4.289457321E0,4.338395034E0
2.861203216E1,-5.380454659E-1,1.581943035E-1,-4.094614029E0,4.132841929E0
2.861706757E1,-5.165416598E-1,8.017611504E-2,-3.918025017E0,3.952741268E0
2.862210297E1,-4.945294857E-1,-6.540775299E-2,-3.747827530E0,3.780879366E0
2.862716888E1,-5.503189564E-1,-2.497222424E-1,-3.524252892E0,3.575691625E0
2.863220428E1,-5.706781745E-1,-4.727871418E-1,-3.240251541E0,3.323918066E0
2.863727020E1,-6.344574094E-1,-6.817579269E-1,-2.891135216E0,3.037431960E0
2.864233612E1,-6.807219982E-1,-9.800775051E-1,-2.476899147E0,2.749356968E0
2.864737152E1,-7.307130694E-1,-1.222793818E0,-1.947200775E0,2.412624540E0
2.865243744E1,-7.891134024E-1,-1.365088344E0,-1.342670441E0,2.070973216E0
2.865747284E1,-8.394339681E-1,-1.528439879E0,-7.323293686E-1,1.891318100E0
2.866250824E1,-8.603581190E-1,-1.692224860E0,-1.661844254E-1,1.905638563E0
2.866754364E1,-9.310631156E-1,-1.769459724E0,3.561458588E-1,2.030937250E0
2.867260956E1,-9.151269794E-1,-1.780244231E0,9.042348862E-1,2.196444318E0
2.867767548E1,-9.565660954E-1,-1.764628172E0,1.452034950E0,2.477364886E0
2.868271088E1,-9.225939512E-1,-1.733786583E0,1.758395195E0,2.636123892E0
2.868777679E1,-9.619299769E-1,-1.628346682E0,1.964724541E0,2.727079888E0
2.869278168E1,-9.369976521E-1,-1.533181906E0,2.088136673E0,2.754800559E0
2.869784759E1,-8.435584903E-1,-1.409680963E0,2.052128792E0,2.628692436E0
2.870288300E1,-6.988596916E-1,-1.239150405E0,1.907178879E0,2.379333913E0
2.870794891E1,-4.837771058E-1,-1.066568494E0,1.667628288E0,2.037791144E0
2.871298431E1,-3.332888484E-1,-8.127895594E-1,1.381443977E0,1.637099810E0
2.871801971E1,-2.014696598E-1,-6.688617468E-1,1.101190567E0,1.304065460E0
2.872305511E1,-4.020601511E-2,-4.573011398E-1,6.928424835E-1,8.311266830E-1
2.872809051E1,7.856488228E-2,-1.991035938E-1,1.923828125E-1,2.877947678E-1
2.873315643E1,1.361612678E-1,-3.714978695E-2,-3.404474258E-1,3.685436843E-1
2.873819183E1,8.476489782E-2,1.398632526E-1,-8.411970139E-1,8.569476259E-1
2.874325775E1,-7.353091240E-2,3.758555651E-1,-1.149815559E0,1.211919973E0
2.874829315E1,-1.494837403E-1,5.757145882E-1,-1.491413116E0,1.605648081E0
2.875335907E1,-1.692137122E-1,6.822669506E-1,-1.803802490E0,1.935929982E0
2.875839447E1,-2.211942077E-1,9.211616516E-1,-2.094354630E0,2.298648947E0
2.876346039E1,-2.484538555E-1,1.089653611E0,-2.291398048E0,2.549427255E0
2.876849579E1,-2.150070667E-1,1.128376365E0,-2.476428032E0,2.729863926E0
2.877356171E1,-1.990432739E-1,1.183492184E0,-2.589746475E0,2.854305306E0
2.877856659E1,-1.419757605E-1,1.216753244E0,-2.645901680E0,2.915723113E0
2.878363251E1,-1.228070855E-1,1.283211231E0,-2.630599976E0,2.929465630E0
2.878869842E1,-1.393033862E-1,1.335326076E0,-2.591814995E0,2.918904954E0
2.879373382E1,-1.293612123E-1,1.334542871E0,-2.455363274E0,2.797596790E0
2.879876922E1,-1.057009697E-1,1.330917358E0,-2.240408897E0,2.608054014E0
2.880380462E1,-8.487945795E-2,1.321761012E0,-2.033100128E0,2.426469210E0
2.880884003E1,-6.196206808E-2,1.301860213E0,-1.914672852E0,2.316171721E0
2.881390594E1,-5.106842518E-2,1.302139163E0,-1.746291161E0,2.178923404E0
2.881897186E1,-5.460846424E-2,1.269707561E0,-1.532790184E0,1.991126596E0
2.882403778E1,-6.297266483E-2,1.220924735E0,-1.319563866E0,1.798852846E0
2.882907318E1,-8.546715975E-2,1.174656153E0,-1.140084267E0,1.639180847E0
2.883410858E1,-9.598898888E-2,1.101776719E0,-1.010959625E0,1.498387530E0
2.883914398E1,-8.017152548E-2,1.052568436E0,-9.177999496E-1,1.398815403E0
2.884420990E1,-9.529024363E-2,9.597868919E-1,-7.768230438E-1,1.238436575E0
2.884924530E1,-6.700652838E-2,9.090838432E-1,-7.482690811E-1,1.179334527E0
2.885428070E1,-4.538768530E-2,8.481587172E-1,-7.818593979E-1,1.154442450E0
2.885934662E1,-3.521674871E-2,7.390884161E-1,-7.795066833E-1,1.074766289E0
2.886438202E1,-1.011150479E-1,6.822594404E-1,-8.201627731E-1,1.071619882E0
2.886944794E1,-1.448776722E-1,7.115539312E-1,-8.249063492E-1,1.098985451E0
2.887448334E1,-1.449466944E-1,6.928036213E-1,-8.368511200E-1,1.096041148E0
2.887954925E1,-2.304964066E-1,6.718096733E-1,-8.536109924E-1,1.110454212E0
2.888458466E1,-3.989363909E-1,6.675376892E-1,-8.632316589E-1,1.161863033E0
2.888962006E1,-5.184608698E-1,6.537743807E-1,-8.394346237E-1,1.183584852E0
2.889465546E1,-6.534163952E-1,6.950036287E-1,-7.416324615E-1,1.208305316E0
2.889972137E1,-7.990351319E-1,7.005374432E-1,-7.349348068E-1,1.292029033E0
2.890475677E1,-9.216992259E-1,7.108042240E-1,-7.403049469E-1,1.379428694E0
2.890979217E1,-1.045660257E0,7.260681391E-1,-7.935953140E-1,1.500124608E0
2.891485809E1,-1.104458928E0,7.515017986E-1,-7.871398926E-1,1.550539805E0
2.891989349E1,-1.169432878E0,8.277679682E-1,-6.875905991E-1,1.589199137E0
2.892495941E1,-1.235592842E0,7.970920801E-1,-4.783468246E-1,1.546240971E0
2.892996429E1,-1.292130709E0,7.286404371E-1,-2.311439514E-1,1.501314817E0
2.893499969E1,-1.385275841E0,7.422041893E-1,-3.205585480E-2,1.571904511E0
2.894006561E1,-1.295105696E0,7.703425884E-1,2.433776855E-1,1.526420376E0
2.894513153E1,-1.258856058E0,7.552562952E-1,3.966627121E-1,1.520681411E0
2.895016693E1,-1.246004939E0,7.158387899E-1,6.241168976E-1,1.566676541E0
2.895523285E1,-1.216115475E0,6.638890505E-1,8.324356079E-1,1.616364612E0
2.896023773E1,-1.219229341E0,6.085200310E-1,1.091015816E0,1.745603713E0
2.896527313E1,-1.205271363E0,5.711008310E-1,1.352008820E0,1.899147984E0
2.897033905E1,-1.183767319E0,6.037110090E-1,1.503067970E0,2.006236619E0
2.897540497E1,-1.187854767E0,7.588058710E-1,1.659074783E0,2.176996654E0
2.898044037E1,-1.314635754E0,1.026358843E0,1.702844620E0,2.383560244E0
2.898550629E1,-1.427153707E0,1.222699404E0,1.548281670E0,2.434940998E0
2.899051117E1,-1.262069225E0,1.229604125E0,1.432198524E0,2.270668987E0
2.899557709E1,-9.907843471E-1,1.187361121E0,1.426269531E0,2.103740676E0
2.900064300E1,-6.833786964E-1,1.192394495E0,1.592516899E0,2.103549654E0
2.900567840E1,-2.850589752E-1,1.221036792E0,1.717877388E0,2.126803279E0
2.901074432E1,8.143186569E-4,1.221258759E0,1.771281242E0,2.151490381E0
2.901574921E1,7.958412170E-2,1.344045401E0,1.850740433E0,2.288674687E0
2.902081512E1,8.160960674E-2,1.420137644E0,1.838938713E0,2.324897126E0
2.902588104E1,9.098052979E-2,1.373106003E0,1.690264702E0,2.179608294E0
2.903091644E1,1.790829897E-1,1.163385630E0,1.531320572E0,1.931444934E0
2.903595184E1,2.929655313E-1,9.553905725E-1,1.701565742E0,1.973303303E0
2.904101776E1,4.178860188E-1,6.255403757E-1,2.059532166E0,2.192624507E0
2.904602264E1,5.916513205E-1,2.450570464E-1,2.456907272E0,2.538995389E0
2.905108856E1,7.633929253E-1,-2.450061440E-1,3.027642250E0,3.131998462E0
2.905615448E1,7.460201979E-1,-7.214208245E-1,3.733546257E0,3.875095069E0
2.906118988E1,7.096495628E-1,-1.253107786E0,4.526875496E0,4.750419285E0
2.906625580E1,6.930003166E-1,-1.762190580E0,5.201964378E0,5.535882809E0
2.907126068E1,7.176041603E-1,-2.275433540E0,5.453137398E0,5.952248399E0
2.907632660E1,6.524806023E-1,-2.574796438E0,6.387956619E0,6.918185991E0
2.908139252E1,6.755739450E-1,-2.888527632E0,7.147478104E0,7.738632649E0
2.908642792E1,7.189204693E-1,-3.166594982E0,7.528798103E0,8.199205529E0
2.909146332E1,8.202788234E-1,-3.360214710E0,7.886262894E0,8.611448349E0
2.909652924E1,8.377934098E-1,-3.448703289E0,8.157739639E0,8.896300815E0
2.910156464E1,8.547134399E-1,-3.510281324E0,8.266776085E0,9.021762404E0
2.910660004E1,9.502631426E-1,-3.531414032E0,8.141741753E0,8.925348389E0
2.911163544E1,1.033231378E0,-3.426397085E0,7.966964722E0,8.733858880E0
2.911667084E1,1.055476308E0,-3.203031778E0,7.603824615E0,8.318148327E0
2.912170624E1,1.110708237E0,-2.952832460E0,7.009451866E0,7.686696806E0
2.912677216E1,1.268874645E0,-2.664150476E0,6.198442459E0,6.865014898E0
2.913180756E1,1.479517221E0,-2.424825191E0,5.364813805E0,6.070418073E0
2.913687347E1,1.601119280E0,-2.103037834E0,4.525454521E0,5.240810024E0
2.914193939E1,1.585115671E0,-1.826983213E0,3.615939140E0,4.350341966E0
2.914697479E1,1.538483381E0,-1.478298664E0,2.612608910E0,3.373132575E0
2.915204071E1,1.492147446E0,-1.133373737E0,1.628112793E0,2.482295570E0
2.915707611E1,1.458003998E0,-9.146810770E-1,5.166053772E-1,1.797024832E0
2.916211151E1,1.398569345E0,-7.634915113E-1,-5.447750092E-1,1.683952289E0
2.916714691E1,1.412257671E0,-5.872677565E-1,-1.615897179E0,2.224967155E0
2.917218231E1,1.434963942E0,-3.337435126E-1,-2.567717552E0,2.960351275E0
2.917724823E1,1.457663536E0,-3.317191005E-1,-3.455503464E0,3.765013245E0
2.918228363E1,1.477985382E0,-3.148544431E-1,-4.243721962E0,4.504747518E0
2.918731903E1,1.491634607E0,-2.555918694E-1,-4.841846466E0,5.072847150E0
2.919238495E1,1.419777036E0,-2.441229820E-1,-5.197688103E0,5.393637407E0
2.919745087E1,1.343977094E0,-1.455452442E-1,-5.407397270E0,5.573814052E0
2.920245575E1,1.385945559E0,-2.003254890E-1,-5.571824074E0,5.745102166E0
2.920752167E1,1.418974280E0,-2.278652191E-1,-5.592966080E0,5.774658443E0
2.921255707E1,1.378765821E0,-2.295792103E-1,-5.497517586E0,5.672424650E0
2.921762299E1,1.440368414E0,-3.046370745E-1,-5.271255493E0,5.472988159E0
2.922265839E1,1.428902507E0,-3.527280092E-1,-5.033943176E0,5.244689059E0
2.922772430E1,1.394721389E0,-4.652736187E-1,-4.661230087E0,4.887616313E0
2.923275970E1,1.351924896E0,-5.875232220E-1,-4.279969215E0,4.526700890E0
2.923782562E1,1.331598043E0,-7.301059961E-1,-3.921166420E0,4.204967801E0
2.924286102E1,1.330257535E0,-9.123153687E-1,-3.551229477E0,3.900401933E0
2.924789642E1,1.325821877E0,-1.017520428E0,-3.208341599E0,3.617541607E0
2.925296234E1,1.319928885E0,-1.144376516E0,-2.889989853E0,3.376958872E0
2.925799774E1,1.242954493E0,-1.278636813E0,-2.641529083E0,3.187087051E0
2.926306366E1,1.202790499E0,-1.360810399E0,-2.446141243E0,3.046656677E0
2.926809906E1,1.154378176E0,-1.443886638E0,-2.313289642E0,2.961200190E0
2.927313446E1,1.047911167E0,-1.492150545E0,-2.266806602E0,2.909131011E0
2.927820038E1,9.384572506E-1,-1.510347486E0,-2.234883308E0,2.855968302E0
2.928320526E1,7.905449867E-1,-1.517871022E0,-2.105099678E0,2.712994373E0
2.928824066E1,7.103290558E-1,-1.498424649E0,-2.052116394E0,2.638375540E0
2.929327606E1,6.374163628E-1,-1.454398751E0,-1.939525604E0,2.506658117E0
2.929831146E1,5.119818449E-1,-1.359723091E0,-1.853428841E0,2.355030947E0
2.930337738E1,4.325404167E-1,-1.243413568E0,-1.803357124E0,2.232770797E0
2.930844330E1,4.343802333E-1,-1.096201420E0,-1.784403801E0,2.138794208E0
2.931350922E1,4.048156440E-1,-9.755556583E-1,-1.751113892E0,2.044990076E0
2.931854462E1,4.631991386E-1,-8.336369991E-1,-1.746495247E0,1.989911992E0
2.932361053E1,5.181422234E-1,-7.087920904E-1,-1.770506859E0,1.976246981E0
2.932864593E1,4.831129014E-1,-5.362393856E-1,-1.849431038E0,1.985282327E0
2.933368133E1,4.301691949E-1,-3.397483826E-1,-1.911485672E0,1.988530104E0
2.933874725E1,3.710086942E-1,-1.548504829E-1,-1.992630959E0,2.032782394E0
2.934378265E1,3.513579965E-1,1.353979111E-2,-2.102375984E0,2.131577009E0
2.934884857E1,2.662156224E-1,1.586905718E-1,-2.169056892E0,2.191086775E0
2.935385345E1,1.538305879E-1,3.406319618E-1,-2.245330811E0,2.276225918E0
2.935891937E1,1.293204725E-1,5.144138336E-1,-2.309765816E0,2.369886812E0
2.936398529E1,7.531332970E-2,6.396223307E-1,-2.338505745E0,2.425571673E0
2.936902069E1,6.324589252E-3,7.475496531E-1,-2.267039299E0,2.387119115E0
2.937408661E1,-1.774692535E-2,8.240042925E-1,-2.195970535E0,2.345545698E0
2.937912201E1,-2.066642046E-2,9.143681526E-1,-2.134840965E0,2.322507732E0
2.938415741E1,-9.738206863E-3,9.971911907E-1,-2.002326965E0,2.236917160E0
2.938919281E1,-1.869571209E-2,1.060578585E0,-1.793734550E0,2.083905013E0
2.939425873E1,-5.956852436E-2,1.063885927E0,-1.542625427E0,1.874858630E0
2.939929413E1,-8.421891928E-2,1.058985829E0,-1.275221825E0,1.659739291E0
2.940432953E1,-7.106229663E-2,1.069473386E0,-1.077599525E0,1.519882861E0
2.940939545E1,-7.970395684E-2,1.083002925E0,-9.065723419E-1,1.414610005E0
2.941443085E1,-4.062193632E-2,1.060863853E0,-7.883358002E-1,1.322329607E0
2.941949676E1,2.968484163E-2,1.051196575E0,-6.511659622E-1,1.236896333E0
2.942453216E1,6.889513135E-2,9.817459583E-1,-4.256458282E-1,1.072262112E0
2.942956757E1,5.745401978E-2,9.508750439E-1,-1.573247910E-1,9.655130260E-1
2.943463348E1,1.207390726E-1,9.028164148E-1,-1.361274719E-2,9.109559317E-1
2.943966888E1,2.431612611E-1,8.226042986E-1,-1.043128967E-1,8.641101847E-1
2.944470428E1,2.735558450E-1,8.540081978E-1,1.303701401E-1,9.061783355E-1
2.944973968E1,2.048704922E-1,8.815363646E-1,3.601293564E-1,9.740489895E-1
2.945480560E1,2.431341112E-1,7.830613852E-1,3.625860214E-1,8.965310658E-1
2.945984100E1,2.757924497E-1,7.951538563E-1,3.891305923E-1,9.272290701E-1
2.946490692E1,2.354621887E-1,8.413504362E-1,5.042772293E-1,1.008765841E0
2.946994232E1,2.054926157E-1,8.619840145E-1,5.548944473E-1,1.045538858E0
2.947500824E1,1.979171634E-1,8.473553658E-1,5.554122925E-1,1.032310580E0
2.948004364E1,1.791949272E-1,8.640886545E-1,5.179023743E-1,1.023221821E0
2.948507904E1,1.946549118E-1,8.696043491E-1,4.758081436E-1,1.010195846E0
2.949014496E1,1.652470827E-1,9.475091696E-1,4.291772842E-1,1.053220474E0
2.949518036E1,1.076076031E-1,9.878526926E-1,3.516902924E-1,1.054096011E0
2.950021576E1,1.006105244E-1,1.033884764E0,2.529401779E-1,1.069120627E0
2.950528168E1,5.300191045E-2,1.080981135E0,2.094535828E-1,1.102361203E0
2.951031708E1,2.478814125E-2,1.146001339E0,1.231355667E-1,1.152864211E0
2.951535248E1,3.764200211E-2,1.183746457E0,-2.515506744E-2,1.184611908E0
2.952038788E1,1.128907800E-1,1.173126817E0,-1.516828537E-1,1.188267034E0
2.952545380E1,1.403335333E-1,1.128525853E0,-2.158241272E-1,1.157516374E0
2.953051971E1,2.180566192E-1,1.043228507E0,-2.415981293E-1,1.092814743E0
2.953555511E1,2.405992448E-1,1.018006682E0,-2.625637054E-1,1.078501415E0
2.954059051E1,1.698463261E-1,1.014699936E0,-2.572345734E-1,1.060487322E0
2.954562591E1,1.398666203E-1,9.616028070E-1,-2.089176178E-1,9.939261547E-1
2.955069183E1,7.151541114E-2,9.234187603E-1,-1.511392593E-1,9.384347269E-1
2.955572723E1,2.479186654E-2,9.409887791E-1,-8.874416351E-2,9.454893154E-1
2.956076263E1,4.240718484E-2,9.090677500E-1,7.872867584E-2,9.134553890E-1
2.956582855E1,2.383652329E-2,8.538995981E-1,2.602720261E-1,8.930029289E-1
2.957086395E1,4.062184691E-2,7.994912863E-1,4.415121078E-1,9.142042401E-1
2.957592987E1,8.335763216E-2,6.859141588E-1,4.957551956E-1,8.504116310E-1
2.958093475E1,1.903790832E-1,5.516294241E-1,6.646413803E-1,8.844701133E-1
2.958600067E1,3.420011401E-1,3.870028257E-1,1.010203362E0,1.134568992E0
2.959106659E1,4.275992811E-1,2.800288200E-1,1.384070396E0,1.475434901E0
2.959610199E1,4.731396437E-1,1.727375984E-1,1.707377434E0,1.780122777E0
2.960113739E1,6.550805569E-1,9.114348888E-2,1.800870895E0,1.918482122E0
2.960617279E1,6.262429357E-1,2.484055758E-1,1.966107368E0,2.078331958E0
2.961120819E1,3.859504461E-1,4.670617580E-1,2.458850861E0,2.532400440E0
2.961624359E1,3.960809112E-1,4.759805202E-1,2.343811035E0,2.424229303E0
2.962130951E1,4.281353951E-1,4.934619665E-1,2.530409813E0,2.613384482E0
2.962637543E1,5.569689274E-1,5.225635767E-1,2.862802505E0,2.962925119E0
2.963144134E1,7.212054133E-1,5.497045517E-1,2.826651573E0,2.968547028E0
2.963644623E1,9.683538675E-1,4.349161386E-1,2.539493561E0,2.752433252E0
2.964151214E1,8.851443529E-1,5.193008184E-1,2.616022110E0,2.810111305E0
2.964657806E1,9.005022049E-1,3.436520100E-1,2.694701195E0,2.861890189E0
2.965158295E1,8.961424828E-1,2.214088440E-1,2.636831284E0,2.793738077E0
2.965661835E1,8.759056330E-1,1.672364473E-1,2.571636200E0,2.721854414E0
2.966168426E1,8.785803318E-1,5.756163597E-2,2.620959282E0,2.764894989E0
2.966675018E1,6.664237976E-1,-2.669131756E-2,3.066821098E0,3.138506771E0
2.967181610E1,5.207258463E-1,-7.993876934E-2,3.349328041E0,3.390507918E0
2.967685150E1,4.791408181E-1,-1.386969090E-1,3.786791801E0,3.819503227E0
2.968188690E1,4.617300630E-1,-3.902728558E-1,4.230950356E0,4.273926586E0
2.968695282E1,6.141889095E-1,-6.523652077E-1,4.442882538E0,4.532329823E0
2.969198822E1,9.332446456E-1,-7.900540829E-1,4.520965576E0,4.683402691E0
2.969702362E1,1.007724047E0,-9.254760742E-1,4.446173668E0,4.651932287E0
2.970205902E1,9.744091630E-1,-1.259584188E0,4.395610809E0,4.675191967E0
2.970712494E1,7.889540195E-1,-1.341220617E0,4.314248085E0,4.586290192E0
2.971219086E1,6.420744061E-1,-1.494340897E0,4.051395416E0,4.365675100E0
2.971722626E1,5.141685009E-1,-1.617840290E0,3.671777725E0,4.045210516E0
2.972226166E1,3.256264925E-1,-1.618065238E0,3.472064972E0,3.844398899E0
2.972732758E1,4.055559635E-2,-1.687177539E0,3.253606796E0,3.665265337E0
2.973236298E1,-1.023175716E-1,-1.703392863E0,2.997392654E0,3.449112764E0
2.973739838E1,-3.092890978E-1,-1.712259769E0,2.746556282E0,3.251317375E0
2.974246429E1,-5.812509656E-1,-1.694805145E0,2.395998955E0,2.991826893E0
2.974749969E1,-7.039815187E-1,-1.672723770E0,1.955536842E0,2.667905383E0
2.975253509E1,-7.216361761E-1,-1.591129184E0,1.509119987E0,2.308656316E0
2.975757050E1,-7.563781142E-1,-1.545465827E0,1.006525993E0,1.993405892E0
2.976263641E1,-8.295161724E-1,-1.495278120E0,5.220441818E-1,1.787871322E0
2.976770233E1,-8.981619477E-1,-1.409383535E0,-7.101535797E-2,1.672752228E0
2.977273773E1,-1.000454068E0,-1.251283765E0,-7.151861191E-1,1.754454499E0
2.977774261E1,-1.045585394E0,-1.175485611E0,-1.171332359E0,1.961385922E0
2.978280853E1,-1.063199282E0,-1.146093249E0,-1.709750175E0,2.316714940E0
2.978787445E1,-1.163547039E0,-1.072772026E0,-2.261201859E0,2.760020902E0
2.979290985E1,-1.305408955E0,-1.025864959E0,-2.720688820E0,3.187262008E0
2.979797577E1,-1.395414591E0,-9.575600624E-1,-3.164825439E0,3.588902787E0
2.980301117E1,-1.416662216E0,-9.117147923E-1,-3.462401390E0,3.850503744E0
2.980807709E1,-1.500988245E0,-8.520796299E-1,-3.620830536E0,4.011161824E0
2.981311249E1,-1.562207460E0,-8.060488701E-1,-3.867729187E0,4.248474549E0
2.981814789E1,-1.657625794E0,-7.471450567E-1,-4.083494186E0,4.469997067E0
2.982318329E1,-1.709942818E0,-6.458157301E-1,-3.998242378E0,4.396239815E0
2.982821869E1,-1.690539598E0,-6.383466721E-1,-3.904133797E0,4.302054313E0
2.983325409E1,-1.661399364E0,-6.333874464E-1,-3.899360657E0,4.285608596E0
2.983832001E1,-1.650888443E0,-5.807756186E-1,-3.948040009E0,4.318535965E0
2.984335541E1,-1.598643780E0,-5.637092590E-1,-4.050293922E0,4.390707337E0
2.984839081E1,-1.564001560E0,-5.815950632E-1,-4.117764473E0,4.443010010E0
2.985345672E1,-1.496347189E0,-6.673243046E-1,-4.145888329E0,4.457888140E0
2.985849212E1,-1.441185951E0,-7.294613123E-1,-3.988994598E0,4.303627384E0
2.986355804E1,-1.365069270E0,-8.229055405E-1,-3.809935570E0,4.129914852E0
2.986859344E1,-1.193843126E0,-9.476572275E-1,-3.651771545E0,3.957113980E0
2.987365936E1,-1.027781248E0,-1.104022861E0,-3.387675285E0,3.708307513E0
2.987869476E1,-8.358012438E-1,-1.244604111E0,-2.938753128E0,3.299071545E0
2.988373016E1,-6.297369599E-1,-1.432473779E0,-2.388709068E0,2.855605151E0
2.988879608E1,-5.342003703E-1,-1.589701176E0,-1.892817497E0,2.528888677E0
2.989383148E1,-4.463516474E-1,-1.682042122E0,-1.280890465E0,2.160827590E0
2.989886688E1,-2.962765098E-1,-1.763305664E0,-8.254699707E-1,1.969372313E0
2.990393280E1,-2.018216848E-1,-1.868110657E0,-4.184913635E-1,1.925020634E0
2.990899872E1,-1.492824554E-1,-1.851868510E0,-2.608203888E-2,1.858058800E0
2.991403412E1,-1.556180120E-1,-1.818231463E0,3.064374924E-1,1.850428750E0
